0.026534985832225,0.426980087444798
0.425506199960305,0.585032591697619
0.784878673937136,0.449428401515937
0.506397451165172,0.348829621993206
0.615376947369219,0.836255961203504
0.463860327156327,0.834837539441724
0.60985889818741,0.927988787348258
0.687905425539426,0.497831907347599
0.247756750524633,0.699770070981792
0.532887275789623,0.234975805365876
0.441972135538708,0.0458939859820372
0.604676920142954,0.240561726220968
0.978035731890257,0.394323607380873
0.204304639059886,0.273110223721591
0.705467165925064,0.116158391664563
0.412474444465822,0.486325459733361
0.743689299831618,0.804189406112951
0.669465958174404,0.968304190660086
0.179414421339938,0.393718736143257
0.483179639460256,0.13113620731588
0.858143342229215,0.771314331428943
0.468902262308491,0.119729212247544
0.417478117254276,0.622640874831815
0.667655851073973,0.601346659585281
0.610273162828151,0.232993399007537
0.994730829891012,0.31443032432152
0.368884558630248,0.907839577044067
0.856023010263689,0.526999311616322
0.796431294399952,0.807792463166573
0.185701420915653,0.583524062761334
0.358410123301711,0.339403295252298
0.100083578376484,0.0553647585028472
0.938553109666441,0.140183974408516
0.0712624333661934,0.721827093426356
0.363504481018823,0.753360504298644
0.81210055804188,0.666280161777859
0.0791752689748195,0.580976418767513
0.285263266789315,0.740458068695741
0.711395634265676,0.754064729961292
0.604989390908216,0.267593619724863
0.987384418195008,0.919720736311811
0.729493750810698,0.785833168443247
0.717310955502725,0.953638192624875
0.66839148212661,0.812141193210532
0.596225766791267,0.51092011850244
0.22284310670637,0.72083537525567
0.181966115352295,0.754171568483326
0.0466659038023233,0.63436169214922
0.619988147549322,0.167442250470908
0.491080642760578,0.285102520334949
0.607814456846566,0.39372400098624
0.89375048060467,0.737942042622448
0.871644368737536,0.580271925266382
0.924897619090879,0.0406453681323138
0.40140703078603,0.0436457184923338
0.098085997000222,0.119145837309811
0.710297851417573,0.881024935804017
0.933277217752534,0.225005848050325
0.177429812000753,0.89207222743391
0.587386938867132,0.784144439110654
0.953058915187538,0.73599392569969
0.636803240960766,0.0790096289385577
0.879149229341179,0.414283650774967
0.0235308059016006,0.788791142739223
0.083492957097679,0.535837674223357
0.740174534624462,0.898878665173585
0.820741585695689,0.0113530142914583
0.278240566932359,0.385975112954456
0.165336131302706,0.114290691924947
0.1039289595881,0.725796425113314
0.976400939114086,0.874334737010519
0.03879241406838,0.963449701767497
0.882694873536232,0.297954950289582
0.957566509059125,0.0194175238435356
0.351686809870811,0.0203797886220454
0.268739661706579,0.121578831595502
0.957623152124137,0.235112834026314
0.88354091663912,0.0441719617426647
0.421800640015634,0.953388382496468
0.644163909979476,0.731940004658055
0.0650694905544998,0.460032029352162
0.420242198363583,0.544572825336568
0.443414770186333,0.722222466506369
0.123332038995415,0.0285520996477708
0.396324906474643,0.0136608935594292
0.574998689058769,0.741786057592059
0.565110684357814,0.333708567504403
0.303356587996738,0.151665882889367
0.239840952163286,0.236358729668832
0.430946188141214,0.591513346364215
0.535972193736674,0.800501227713027
0.583870831915851,0.612781739882011
0.6261692039144,0.390236993693111
0.715272991369575,0.579791799978893
0.498676073307811,0.0459685336271826
0.276870848304736,0.527997024646733
